num,feature,contribution,model,x0,v0,t,rand,alpha,beta,gamma,delta,omega
1,gamma,xt,ml,-0.6199747135270728,-0.3041370927092509,-0.01493875719129698,0.00023095170708033232,0.0,0.0,0.0,0.0,0.0
2,gamma,xt,ml,1.0398903414943932,0.2838835986462367,0.03263272488543022,0.004554696397238178,0.0,0.0,0.0,0.0,0.0
3,gamma,xt,ml,1.0282055786999444,0.2793248945265316,-0.016918073836621857,-0.023673748036798444,0.0,0.0,0.0,0.0,0.0
0,gamma,vt,ml,-0.6659045219501067,-0.30658137234901495,-0.006597891015131327,-0.017861461861749087,-0.0,-0.0,-0.0,-0.0,-0.0
1,gamma,vt,ml,0.6199747135270728,0.3041370927092509,0.01493875719129698,-0.00023095170708033232,-0.0,-0.0,-0.0,-0.0,-0.0
2,gamma,vt,ml,-1.0398903414943932,-0.2838835986462367,-0.03263272488543022,-0.004554696397238178,-0.0,-0.0,-0.0,-0.0,-0.0
3,gamma,vt,ml,-1.0282055786999444,-0.2793248945265316,0.016918073836621857,0.023673748036798444,-0.0,-0.0,-0.0,-0.0,-0.0
0,gamma,xt,true,0.03848750462716196,0.011457811933270426,-0.0666666555223968,0.023731088319595323,0.0,0.0,0.0,0.0,0.0
1,gamma,xt,true,-0.10596906239716133,-0.025570436885341753,-0.036581791324212354,0.024024327304366665,0.0,0.0,0.0,0.0,0.0
2,gamma,xt,true,0.06023193015698007,0.008576114369267866,-0.044907955602967675,-0.0330445796241918,0.0,0.0,0.0,0.0,0.0
3,gamma,xt,true,0.02027434784718522,0.03752492240499056,-0.0065910658340515935,-0.023766724723488758,0.0,0.0,0.0,0.0,0.0
0,gamma,vt,true,-0.03848750462716196,-0.011457811933270426,0.0666666555223968,-0.023731088319595323,-0.0,-0.0,-0.0,-0.0,-0.0
1,gamma,vt,true,0.10596906239716133,0.025570436885341753,0.036581791324212354,-0.024024327304366665,-0.0,-0.0,-0.0,-0.0,-0.0
2,gamma,vt,true,-0.06023193015698007,-0.008576114369267866,0.044907955602967675,0.0330445796241918,-0.0,-0.0,-0.0,-0.0,-0.0
3,gamma,vt,true,-0.02027434784718522,-0.03752492240499056,0.0065910658340515935,0.023766724723488758,-0.0,-0.0,-0.0,-0.0,-0.0
0,delta,xt,ml,-0.573458521852702,0.285015337950808,-0.051912417861256624,0.016366705419095316,0.0,0.0,0.0,0.0,0.0
1,delta,xt,ml,0.6718950011279604,-0.3215830224605886,0.02590892420790687,0.01800439144984378,0.0,0.0,0.0,0.0,0.0
2,delta,xt,ml,1.022118091650868,0.30450353066824193,0.014548033388602175,0.010738395548234277,0.0,0.0,0.0,0.0,0.0
3,delta,xt,ml,-0.5799268282314901,-0.36129834369371133,0.014677448928840322,0.02079362371656232,0.0,0.0,0.0,0.0,0.0
0,delta,vt,ml,0.573458521852702,-0.285015337950808,0.051912417861256624,-0.016366705419095316,-0.0,-0.0,-0.0,-0.0,-0.0
1,delta,vt,ml,-0.6718950011279604,0.3215830224605886,-0.02590892420790687,-0.01800439144984378,-0.0,-0.0,-0.0,-0.0,-0.0
2,delta,vt,ml,-1.022118091650868,-0.30450353066824193,-0.014548033388602175,-0.010738395548234277,-0.0,-0.0,-0.0,-0.0,-0.0
3,delta,vt,ml,0.5799268282314901,0.36129834369371133,-0.014677448928840322,-0.02079362371656232,-0.0,-0.0,-0.0,-0.0,-0.0
0,delta,xt,true,-0.06935665985294456,-0.016745665121801912,0.08226606321890491,-0.024760314573901265,0.0,0.0,0.0,0.0,0.0
1,delta,xt,true,0.0785731966420598,-0.05128892833510764,0.06189142593088668,-0.07408860338381092,0.0,0.0,0.0,0.0,0.0
2,delta,xt,true,-0.005850643612569959,0.012703316966816642,-0.03750992835333898,0.032072904627601366,0.0,0.0,0.0,0.0,0.0
3,delta,xt,true,-0.053675057278946454,-0.055230667445820655,-0.013972266194176663,0.03005309952395226,0.0,0.0,0.0,0.0,0.0
0,delta,vt,true,0.06935665985294456,0.016745665121801912,-0.08226606321890491,0.024760314573901265,-0.0,-0.0,-0.0,-0.0,-0.0
1,delta,vt,true,-0.0785731966420598,0.05128892833510764,-0.06189142593088668,0.07408860338381092,-0.0,-0.0,-0.0,-0.0,-0.0
2,delta,vt,true,0.005850643612569959,-0.012703316966816642,0.03750992835333898,-0.032072904627601366,-0.0,-0.0,-0.0,-0.0,-0.0
3,delta,vt,true,0.053675057278946454,0.055230667445820655,0.013972266194176663,-0.03005309952395226,-0.0,-0.0,-0.0,-0.0,-0.0
0,omega,xt,ml,-0.6217055294788686,-0.3042649996412679,0.010590610182934682,-0.04462177457715314,0.0,0.0,0.0,0.0,0.0
1,omega,xt,ml,-1.129918233748402,-0.07991481944950926,0.023755346018253447,-0.020720533262864976,0.0,0.0,0.0,0.0,0.0
2,omega,xt,ml,0.7215512919683436,-0.3009717746188986,-0.0183219274786241,-0.009582521133683719,0.0,0.0,0.0,0.0,0.0
3,omega,xt,ml,1.0340604493091312,0.3069216044202192,-0.008046722891580933,-0.022184601066213585,0.0,0.0,0.0,0.0,0.0
0,omega,vt,ml,0.6217055294788686,0.3042649996412679,-0.010590610182934682,0.04462177457715314,-0.0,-0.0,-0.0,-0.0,-0.0
1,omega,vt,ml,1.129918233748402,0.07991481944950926,-0.023755346018253447,0.020720533262864976,-0.0,-0.0,-0.0,-0.0,-0.0
2,omega,vt,ml,-0.7215512919683436,0.3009717746188986,0.0183219274786241,0.009582521133683719,-0.0,-0.0,-0.0,-0.0,-0.0
3,omega,vt,ml,-1.0340604493091312,-0.3069216044202192,0.008046722891580933,0.022184601066213585,-0.0,-0.0,-0.0,-0.0,-0.0
0,omega,xt,true,-0.10164196429027095,-0.06172845140012451,-0.014366517318796993,-0.013298747038970778,0.0,0.0,0.0,0.0,0.0
1,omega,xt,true,0.00537525687134245,0.04885290351329997,-0.0005955001689904439,0.010083471748251766,0.0,0.0,0.0,0.0,0.0
2,omega,xt,true,0.04764556888238016,0.024908552225623617,-0.013318028667394498,-0.021186919323019884,0.0,0.0,0.0,0.0,0.0
3,omega,xt,true,-0.042911096487837364,0.010405909025941113,-0.003529120599238972,-0.0064783133674889025,0.0,0.0,0.0,0.0,0.0
0,omega,vt,true,0.10164196429027095,0.06172845140012451,0.014366517318796993,0.013298747038970778,-0.0,-0.0,-0.0,-0.0,-0.0
1,omega,vt,true,-0.00537525687134245,-0.04885290351329997,0.0005955001689904439,-0.010083471748251766,-0.0,-0.0,-0.0,-0.0,-0.0
2,omega,vt,true,-0.04764556888238016,-0.024908552225623617,0.013318028667394498,0.021186919323019884,-0.0,-0.0,-0.0,-0.0,-0.0
3,omega,vt,true,0.042911096487837364,-0.010405909025941113,0.003529120599238972,0.0064783133674889025,-0.0,-0.0,-0.0,-0.0,-0.0
