,xt_x0,explainer,xt_v0,xt_t,xt_rand,vt_x0,vt_v0,vt_t,vt_rand,x0,v0,t,rand,alpha,beta,gamma,delta,omega
55,-28554446442418.324,kernel,134789246880467.3,3408603208812.59,-0.03125,-1.852315544818526e+28,2.378191290244917e+28,5.3661141376456864e+26,-4398046511104.0,0.5577139172034022,0.8094894542546412,0.6060606060606061,0.9351405779919376,1.5,-1.0,0.37,0.3,1.2
56,57647230572202.195,kernel,255370630402433.97,5467346490743.164,0.125,1.1697740125528536e+28,6.082004863977758e+28,1.2048904225606117e+27,-8796093022208.0,0.5669954360084355,0.9292326820293568,0.38383838383838387,0.8667127586088549,1.5,-1.0,0.37,0.3,1.2
57,37682975476904.1,kernel,-54486617580064.01,925542156413.361,0.001953125,7.270467608065307e+27,-1.2812273283997845e+28,1.9297973917312962e+26,-2199023255552.0,0.5713280859096048,0.2537323925708156,0.5151515151515152,0.8871908240076959,1.5,-1.0,0.37,0.3,1.2
58,-36499817084804.61,kernel,19443994724713.8,1177722413345.383,0.0,-1.1375749013901633e+28,5.807079538360274e+27,2.1984353878194912e+26,-1099511627776.0,0.5729429214526118,0.6635037052215897,0.8181818181818182,0.4806521824855656,1.5,-1.0,0.37,0.3,1.2
59,60706475607776.88,kernel,-188302598391330.88,-965868084182.1875,0.0,2.1082729674861262e+28,-3.5433528349998874e+28,2.0138611658066767e+25,-8796093022208.0,0.5781350127444005,0.00930911339018986,0.8080808080808082,0.10161166047522474,1.5,-1.0,0.37,0.3,1.2
60,45202639936027.61,kernel,-198777496921670.06,-1157848942709.416,0.0,1.7418719204701488e+28,-3.6393976163514945e+28,-1.1706667996576195e+25,0.0,0.59322052773912,0.024912286180948318,0.9090909090909092,0.37003117767439064,1.5,-1.0,0.37,0.3,1.2
61,45152536444867.47,kernel,-197934913353084.34,-1144574196414.5664,0.03125,1.7342849782336456e+28,-3.6161963015069307e+28,-8.455176347735263e+24,-8796093022208.0,0.5984429098177472,0.02415227514183399,0.5555555555555556,0.8621294204689804,1.5,-1.0,0.37,0.3,1.2
62,32592975204054.62,kernel,-49410656280640.79,939581129840.2185,-0.001953125,6.022933880734312e+27,-1.1568174063461332e+28,1.964142459676105e+26,0.0,0.5989735517205638,0.31603536639429464,0.19191919191919193,0.2718912586204356,1.5,-1.0,0.37,0.3,1.2
63,8944710580268.734,kernel,-25666588875508.04,843778348493.9716,0.0,-2.3512720386794825e+26,-5.289972929365819e+27,1.7627419647435638e+26,0.0,0.6053873802676966,0.4334040179759706,0.23232323232323235,0.5332609958496964,1.5,-1.0,0.37,0.3,1.2
64,38855958466641.0,kernel,220419876182587.78,4866505687750.023,0.03125,2.0860665507419776e+27,4.707573200914923e+28,9.555374014334402e+26,0.0,0.6164998546232513,0.9198092484818882,0.6666666666666667,0.8217656966927799,1.5,-1.0,0.37,0.3,1.2
